Datetime,AAL,AAPL,ADBE,ADI,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CERN,CMCSA,COST,CSCO,CSX,CTSH,DISCA,DISH,DLTR,EA,EBAY,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,ROST,SBUX,SIRI,SWKS,TMUS,TRIP,TSCO,TSLA,TXN,VOD,VRTX,WBA,WDC,XLNX
2020-05-13 11:15:00-04:00,9.000100135803223,83.16999816894531,363.010009765625,105.5,179.60549926757812,96.80999755859375,101.41999816894531,51.97999954223633,241.83999633789062,2390.25,74.2300033569336,265.7799987792969,5.489999771118164,97.44000244140625,322.8699951171875,65.75499725341797,34.54499816894531,304.3500061035156,42.915000915527344,62.7599983215332,50.61000061035156,19.0,23.7549991607666,75.12000274658203,117.97000122070312,41.92499923706055,62.560001373291016,38.77000045776367,208.24000549316406,23.899999618530273,24.270000457763672,78.66999816894531,1370.27001953125,58.45500183105469,48.91999816894531,28.989999771118164,21.6200008392334,21.100000381469727,251.24000549316406,77.48999786376953,85.43000030517578,50.12139892578125,182.22000122070312,44.80379867553711,54.0099983215332,15.994999885559082,9.94890022277832,443.1239929199219,41.95500183105469,318.59259033203125,94.65249633789062,63.39500045776367,66.14140319824219,143.5399932861328,78.66999816894531,84.86399841308594,74.43949890136719,5.259900093078613,107.40440368652344,93.5,15.760000228881836,107.51000213623047,809.1900024414062,110.68000030517578,14.989999771118164,279.625,38.95000076293945,39.47999954223633,313.05499267578125
2020-05-13 11:20:00-04:00,8.979999542236328,82.7699966430664,361.5429992675781,105.0,178.6699981689453,96.48989868164062,100.88999938964844,51.654998779296875,241.3000030517578,2379.6201171875,73.90989685058594,264.9800109863281,5.451200008392334,96.93499755859375,321.7900085449219,65.58000183105469,34.505001068115234,303.59271240234375,42.709999084472656,62.619998931884766,50.439998626708984,19.014999389648438,23.6299991607666,74.8499984741211,117.38189697265625,41.790000915527344,62.20280075073242,38.619998931884766,207.42999267578125,23.905000686645508,24.295000076293945,78.2699966430664,1365.4000244140625,58.18080139160156,48.65999984741211,28.950000762939453,21.5,21.010000228881836,249.61000061035156,77.2249984741211,85.11000061035156,50.099998474121094,181.30999755859375,44.53499984741211,53.75,15.949999809265137,10.03499984741211,441.3299865722656,41.849998474121094,316.82000732421875,94.08999633789062,63.040000915527344,66.0250015258789,143.33999633789062,78.32499694824219,84.54499816894531,74.28500366210938,5.199999809265137,106.76000213623047,93.38999938964844,15.729900360107422,107.19999694824219,803.030029296875,110.1500015258789,14.885000228881836,278.510009765625,38.929901123046875,39.2599983215332,312.0
2020-05-13 11:25:00-04:00,8.975000381469727,82.87000274658203,361.8299865722656,105.2249984741211,179.0399932861328,96.62000274658203,100.91999816894531,51.70000076293945,241.19000244140625,2385.398193359375,74.02749633789062,264.69000244140625,5.474999904632568,96.91000366210938,321.5299987792969,65.72000122070312,34.459999084472656,303.7749938964844,42.749900817871094,62.709999084472656,50.75,18.979999542236328,23.639999389648438,74.98999786376953,117.29000091552734,41.79999923706055,62.36249923706055,38.59000015258789,207.55560302734375,23.860000610351562,24.25,78.29290008544922,1366.1766357421875,58.220001220703125,48.709999084472656,28.950000762939453,21.489999771118164,21.0049991607666,249.60000610351562,77.04000091552734,85.4800033569336,50.21500015258789,181.49000549316406,44.54999923706055,53.90999984741211,15.9350004196167,10.015000343322754,441.239990234375,41.970001220703125,316.885009765625,94.0,63.130001068115234,66.0999984741211,143.56719970703125,78.37999725341797,84.7300033569336,74.41000366210938,5.21999979019165,107.02999877929688,93.37999725341797,15.75,107.30500030517578,800.02001953125,110.22000122070312,14.845000267028809,278.20001220703125,39.01499938964844,39.35499954223633,311.9399108886719
2020-05-13 11:30:00-04:00,8.981900215148926,82.9000015258789,361.70001220703125,105.44499969482422,179.13999938964844,96.5,101.2699966430664,51.65999984741211,241.19000244140625,2381.654052734375,73.98999786376953,264.3999938964844,5.505000114440918,97.05500030517578,321.239990234375,65.70999908447266,34.560001373291016,303.7650146484375,42.75899887084961,62.70000076293945,50.619998931884766,19.0049991607666,23.739999771118164,74.8927001953125,117.19999694824219,41.83000183105469,62.5,38.63999938964844,207.25999450683594,23.8799991607666,24.260000228881836,78.31999969482422,1364.81005859375,58.22999954223633,48.720001220703125,28.969999313354492,21.530000686645508,21.040000915527344,249.47000122070312,76.94000244140625,85.17500305175781,50.26499938964844,181.3000030517578,44.48500061035156,53.939998626708984,15.914999961853027,10.069899559020996,440.085693359375,41.91999816894531,316.5199890136719,94.21499633789062,63.0547981262207,66.11000061035156,143.32989501953125,78.30000305175781,84.54000091552734,74.32499694824219,5.21999979019165,106.97000122070312,93.31999969482422,15.770000457763672,107.20999908447266,800.70458984375,110.27999877929688,14.800000190734863,278.3800048828125,39.01499938964844,39.45000076293945,312.2500915527344
2020-05-13 11:35:00-04:00,8.908100128173828,82.68000030517578,361.5799865722656,104.87000274658203,178.5800018310547,96.25,100.99500274658203,51.56999969482422,240.27000427246094,2377.969970703125,73.62000274658203,263.3100891113281,5.481299877166748,96.91000366210938,319.1700134277344,65.4749984741211,34.58000183105469,303.1199951171875,42.63750076293945,62.5099983215332,50.29999923706055,19.014999389648438,23.6299991607666,74.66999816894531,116.75,41.7400016784668,62.040000915527344,38.529998779296875,207.10499572753906,23.790000915527344,24.139999389648438,78.0,1361.6800537109375,58.0099983215332,48.54999923706055,28.854999542236328,21.59000015258789,21.100000381469727,247.92999267578125,76.30500030517578,84.76499938964844,50.209999084472656,181.00999450683594,44.33000183105469,53.904998779296875,15.78499984741211,10.0,438.75,41.79499816894531,315.010009765625,93.80999755859375,63.029998779296875,66.07499694824219,143.02000427246094,78.0199966430664,84.25,73.95999908447266,5.195000171661377,106.41000366210938,93.04000091552734,15.755000114440918,107.13999938964844,792.5150146484375,110.06999969482422,14.805000305175781,277.3399963378906,39.03810119628906,39.22999954223633,311.69000244140625
2020-05-13 11:40:00-04:00,8.895000457763672,82.58999633789062,359.2799987792969,104.62999725341797,177.68499755859375,96.02999877929688,100.70500183105469,51.400001525878906,239.92999267578125,2370.590087890625,73.30000305175781,262.9049987792969,5.465000152587891,96.56999969482422,318.92999267578125,65.16999816894531,34.51139831542969,302.43310546875,42.53499984741211,62.41999816894531,50.130001068115234,18.920000076293945,23.540000915527344,74.54000091552734,116.25,41.68000030517578,61.869998931884766,38.40999984741211,206.6199951171875,23.610000610351562,23.96500015258789,77.83999633789062,1360.5849609375,57.869998931884766,48.34989929199219,28.816499710083008,21.540000915527344,21.059999465942383,247.47999572753906,76.12999725341797,84.7699966430664,50.11000061035156,180.5500030517578,44.16999816894531,53.779998779296875,15.75,10.0649995803833,436.93609619140625,41.63999938964844,313.239990234375,93.53500366210938,62.7599983215332,66.08999633789062,142.52999877929688,77.86000061035156,83.97000122070312,73.88999938964844,5.190000057220459,106.12000274658203,92.9000015258789,15.664999961853027,107.0,791.010009765625,109.81999969482422,14.8100004196167,275.9707946777344,38.860599517822266,39.09000015258789,311.25
2020-05-13 11:45:00-04:00,8.864999771118164,82.33000183105469,357.3800048828125,104.3949966430664,177.6199951171875,96.0199966430664,100.63999938964844,51.189998626708984,239.8300018310547,2366.179931640625,73.08999633789062,261.9599914550781,5.445000171661377,96.51000213623047,318.17999267578125,65.2300033569336,34.494998931884766,302.1300048828125,42.40999984741211,62.38999938964844,50.0,18.829999923706055,23.450000762939453,74.52999877929688,115.97000122070312,41.69499969482422,61.810001373291016,38.400001525878906,205.90499877929688,23.559999465942383,23.93000030517578,77.83000183105469,1355.8199462890625,57.64500045776367,47.959999084472656,28.777700424194336,21.510000228881836,21.020000457763672,245.86000061035156,75.95999908447266,84.33000183105469,50.040000915527344,179.64500427246094,43.939998626708984,53.61000061035156,15.805000305175781,10.03499984741211,434.57000732421875,41.54999923706055,310.3699951171875,93.11000061035156,62.58000183105469,66.12999725341797,141.82000732421875,77.55999755859375,84.06999969482422,73.625,5.190000057220459,105.5999984741211,92.83000183105469,15.555000305175781,106.83999633789062,782.469970703125,109.56999969482422,14.739999771118164,275.5199890136719,38.84000015258789,39.03499984741211,309.8900146484375
2020-05-13 11:50:00-04:00,8.93809986114502,82.26580047607422,356.6000061035156,104.27999877929688,177.25,95.90499877929688,100.62000274658203,51.13999938964844,239.11000061035156,2363.2900390625,73.0999984741211,262.04998779296875,5.480000019073486,96.28500366210938,318.07000732421875,64.96499633789062,34.52000045776367,301.7991943359375,42.31129837036133,62.25,49.7599983215332,18.7450008392334,23.440000534057617,74.26000213623047,115.76000213623047,41.580101013183594,61.595001220703125,38.279998779296875,205.60000610351562,23.489999771118164,23.834999084472656,77.83999633789062,1353.6600341796875,57.57500076293945,47.81999969482422,28.704999923706055,21.520000457763672,21.040000915527344,245.69000244140625,75.62000274658203,84.20999908447266,49.88999938964844,179.33999633789062,43.93989944458008,53.540000915527344,15.704999923706055,10.001099586486816,435.3900146484375,41.39500045776367,311.18829345703125,93.4800033569336,62.43000030517578,65.70999908447266,141.6300048828125,77.47000122070312,84.18000030517578,73.44000244140625,5.170000076293945,105.5884017944336,92.61000061035156,15.515000343322754,106.4800033569336,786.0,109.33999633789062,14.729999542236328,275.3599853515625,38.71500015258789,39.03499984741211,309.7049865722656
2020-05-13 11:55:00-04:00,8.994999885559082,82.37999725341797,357.80999755859375,104.4000015258789,177.5749969482422,96.04499816894531,100.8499984741211,51.130001068115234,239.2100067138672,2366.89990234375,73.1500015258789,262.0899963378906,5.510000228881836,96.52839660644531,318.54998779296875,64.9000015258789,34.53499984741211,302.3800048828125,42.35499954223633,62.43000030517578,50.0,18.780000686645508,23.450000762939453,74.44000244140625,115.79000091552734,41.5099983215332,62.029998779296875,38.345001220703125,205.53709411621094,23.540000915527344,23.899999618530273,77.9666976928711,1349.4300537109375,57.560001373291016,48.221900939941406,28.700000762939453,21.510000228881836,21.024999618530273,245.50999450683594,75.7300033569336,84.3949966430664,49.939998626708984,179.4499969482422,44.04999923706055,53.720001220703125,15.734999656677246,10.070099830627441,436.02301025390625,41.47999954223633,311.8900146484375,93.58999633789062,62.47999954223633,65.84519958496094,141.96839904785156,77.5999984741211,84.2750015258789,73.73999786376953,5.164999961853027,105.69499969482422,92.66000366210938,15.529999732971191,106.52999877929688,788.065185546875,109.4000015258789,14.744999885559082,275.55999755859375,38.70000076293945,39.17499923706055,309.2662048339844
2020-05-13 12:00:00-04:00,8.989999771118164,82.2300033569336,355.8800048828125,104.22000122070312,176.47999572753906,95.55000305175781,100.5199966430664,50.994998931884766,238.19000244140625,2356.38134765625,72.87999725341797,261.1600036621094,5.489999771118164,96.30500030517578,317.4200134277344,64.9000015258789,34.60499954223633,302.0299987792969,42.23500061035156,62.33000183105469,50.02000045776367,18.729999542236328,23.44499969482422,74.41000366210938,115.33999633789062,41.310001373291016,61.869998931884766,38.26499938964844,204.69000244140625,23.46500015258789,23.809999465942383,77.61000061035156,1345.66845703125,57.32789993286133,47.9900016784668,28.594999313354492,21.520000457763672,21.030000686645508,244.75,75.66010284423828,83.97000122070312,49.83000183105469,178.41610717773438,43.849998474121094,53.43000030517578,15.707900047302246,10.062600135803223,433.4100036621094,41.345001220703125,309.70001220703125,92.83999633789062,62.15999984741211,65.94000244140625,141.3000030517578,77.27989959716797,84.08999633789062,73.52909851074219,5.159999847412109,105.12000274658203,92.25,15.510000228881836,106.4800033569336,786.051513671875,108.98999786376953,14.744999885559082,274.6600036621094,38.54999923706055,39.02000045776367,307.1000061035156
2020-05-13 12:05:00-04:00,8.944199562072754,82.23999786376953,353.510009765625,103.87000274658203,175.30999755859375,95.08000183105469,100.5999984741211,50.779998779296875,238.41000366210938,2347.179931640625,72.5199966430664,259.8699951171875,5.445000171661377,96.08499908447266,317.4700012207031,64.93000030517578,34.61000061035156,301.989990234375,42.220001220703125,62.31999969482422,49.9900016784668,18.75,23.339599609375,74.23999786376953,115.01000213623047,41.209999084472656,61.599998474121094,38.279998779296875,203.89649963378906,23.5,23.844999313354492,77.72010040283203,1340.47998046875,57.25,47.599998474121094,28.649999618530273,21.5,21.020000457763672,243.2841033935547,75.36000061035156,83.6500015258789,49.88999938964844,177.30999755859375,43.59000015258789,53.459999084472656,15.699999809265137,10.0649995803833,431.9800109863281,41.279998779296875,305.6000061035156,92.81999969482422,61.994998931884766,65.94999694824219,140.62249755859375,77.2699966430664,83.79000091552734,73.48999786376953,5.15500020980835,104.60009765625,92.19000244140625,15.430999755859375,105.94000244140625,773.530029296875,108.94000244140625,14.734999656677246,274.55999755859375,38.5099983215332,38.9900016784668,305.510009765625
2020-05-13 12:10:00-04:00,8.93809986114502,82.24500274658203,353.6700134277344,103.9800033569336,175.22000122070312,95.08000183105469,100.33000183105469,50.79999923706055,238.13499450683594,2349.78271484375,72.57499694824219,260.17999267578125,5.448999881744385,96.12000274658203,317.3900146484375,64.87000274658203,34.595001220703125,302.0,42.224998474121094,62.29999923706055,49.97999954223633,18.747499465942383,23.31999969482422,74.13999938964844,114.98999786376953,41.209999084472656,61.56999969482422,38.25,204.0800018310547,23.469999313354492,23.829999923706055,77.6500015258789,1342.4000244140625,57.290000915527344,47.630001068115234,28.639999389648438,21.5,21.010000228881836,243.17010498046875,75.37999725341797,83.56999969482422,49.869998931884766,177.33999633789062,43.606201171875,53.439998626708984,15.680000305175781,10.069999694824219,431.989990234375,41.279998779296875,306.2439880371094,92.83999633789062,61.94499969482422,65.88999938964844,140.5500030517578,77.30999755859375,83.80000305175781,73.45999908447266,5.15500020980835,104.7300033569336,92.18000030517578,15.414999961853027,105.77010345458984,775.0,108.93000030517578,14.729999542236328,274.05010986328125,38.505001068115234,38.97999954223633,305.6000061035156
2020-05-13 12:15:00-04:00,8.90999984741211,82.06999969482422,353.0400085449219,104.0,174.03500366210938,94.55000305175781,99.93000030517578,50.67499923706055,237.25799560546875,2342.590087890625,72.2699966430664,260.47601318359375,5.434999942779541,95.58999633789062,314.8500061035156,64.68000030517578,34.59400177001953,301.7099914550781,41.92499923706055,62.2599983215332,49.89500045776367,18.719999313354492,23.219999313354492,73.97000122070312,114.58219909667969,41.08000183105469,61.13999938964844,38.08000183105469,202.35000610351562,23.383100509643555,23.735000610351562,77.34490203857422,1338.5999755859375,57.20000076293945,47.18000030517578,28.510000228881836,21.34000015258789,20.81999969482422,242.57000732421875,75.18000030517578,83.43000030517578,49.72999954223633,176.8000030517578,43.525001525878906,53.33000183105469,15.595000267028809,10.121100425720215,428.13409423828125,41.11000061035156,305.69000244140625,92.16899871826172,61.779998779296875,65.91999816894531,139.94000244140625,77.0625,83.4800033569336,73.18000030517578,5.119999885559082,104.43000030517578,91.91999816894531,15.319999694824219,105.44999694824219,765.0399780273438,108.70999908447266,14.6899995803833,272.4649963378906,38.494998931884766,38.95000076293945,304.44000244140625
